Vmag,Plx,e_Plx,B-V,Amag,SpType,TargetClass
7.980523316,16.19204152,1.022968194,1.071905843,17.94428342,969,1
8.006035114,13.29006815,0.9286083887,0.6627152374,18.12125378,660,0
7.979774852,11.16278905,0.858767564,1.21864632,17.03361075,931,0
8.129181893,4.505627198,1.138893987,0.04486283789,16.67058896,21,0
8.78523966,0.01343697489,1.007649254,1.277668606,13.74908179,1016,1
7.308774028,1.612853947,0.8287055504,1.51913051,13.25576982,617,0
8.64634107,0.8833782965,1.000188316,0.5533917669,14.39204436,367,0
8.112686452,3.335253553,1.103546459,0.1635532535,16.17577368,207,1
7.018437115,4.206730377,0.8602325151,0.9926519407,14.27864706,844,0
6.597476909,8.046846481,0.756188784,0.4206167798,15.92252687,167,0
7.716393043,4.737281975,1.166916736,0.3648151153,18.17242475,208,1
8.89800516,0.8969813528,1.026407757,1.058827346,13.87449279,994,1
2.74085019,2.461034418,0.7110945982,0.06468666477,13.6473298,381,0
8.850076405,7.010327851,2.083049017,0.7548159607,18.77547443,686,0
9.287767876,5.115279299,1.191682013,0.5665283622,17.07817793,549,0
5.581032836,1.534167513,0.6955681933,-0.002199391804,12.48184073,306,1
4.671657308,17.46751768,0.5783014439,0.08734158018,16.55367061,74,1
8.76931524,1.815524854,1.099919841,0.9996417671,13.79874384,844,0
8.100389807,3.51033697,1.02203569,1.002919539,17.17265649,844,0
7.285314026,6.135446316,0.8648135865,0.875016447,16.0484687,893,0
3.685689729,6.48397537,0.8130277901,0.01108382757,16.22075575,185,1
8.993166481,3.62491785,1.04127272,0.2699419848,15.72954794,21,0
7.152622934,4.152792747,0.8760764291,1.040531941,14.47493484,844,0
8.954452941,6.006083964,0.9263081315,0.5185893446,18.0143287,560,1
8.418276578,15.22515355,1.463855121,1.359909387,17.68543178,931,0
8.037715364,13.64515899,0.8580747659,0.5782881519,17.64026678,619,1
7.167945135,4.189047766,0.8544614698,1.005531607,15.66336442,439,0
7.087762476,37.56825825,0.6508661589,0.5870463896,19.32550762,739,0
6.669402341,2.905797159,0.6747877183,1.396747101,14.42343935,1027,1
9.999338413,-1.103174073,2.267551319,1.404620033,15.84656615,873,1
7.9279929,4.785791876,1.048496648,0.3174105782,16.06989145,92,1
8.045124266,1.484280282,0.9210833188,0.2996539458,15.24669636,47,0
6.851027882,17.54019902,0.9045402434,0.5387768494,18.64961143,531,0
7.01212569,16.25915726,0.5547928194,0.6790369935,19.28959847,792,0
8.82966101,2.352579961,1.150981642,1.051934686,16.59420823,357,0
7.590426784,2.898751739,0.9194505116,0.9331563604,15.2432267,888,1
7.611660921,9.421711329,0.6131586091,0.1152863894,16.48963544,21,0
7.388593985,20.39007657,0.9984001455,0.7916909232,19.95291411,792,0
8.615817542,4.671860169,0.9471258618,0.425045588,17.63153129,524,1
9.160113457,8.637300701,1.049670231,0.49158293,18.99198906,709,1
9.729984946,2.949115916,1.044537119,1.147458312,16.36688153,990,1
9.438049616,5.459003312,1.188989703,0.9903636691,17.09414454,864,0
3.537192292,20.54798154,0.7899205716,0.422340335,17.42250289,569,0
6.703610282,6.692051746,0.5856611839,1.327879778,17.11374781,949,1
8.213497649,0.8262325121,0.8925927951,0.1378001441,14.18321394,475,1
7.983928686,0.8763199371,1.13392446,0.7246124049,19.15342138,722,1
8.284461481,8.350933253,1.090717616,0.5717727143,18.99188798,716,1
7.964451013,12.94155042,1.296389529,0.7432519846,18.60393514,619,1
5.018398877,3.912944167,0.6800621884,0.03876680401,14.02502842,334,0
7.974662426,13.035928,1.192516778,0.6072468958,18.1604613,660,0
9.122596427,1.886325212,0.9152562511,1.170965226,15.05672661,994,1
9.549299305,8.657036987,1.126666331,0.6325920559,18.19248827,716,1
8.330100675,8.907921365,1.513215021,0.6195954312,19.12325541,619,1
8.61992119,6.570590593,1.256874242,0.3032205325,18.88766435,207,1
7.421562891,-1.268035048,1.169230734,1.507699542,10.87192906,994,1
6.930445596,9.210789937,0.7159041596,0.5160766126,17.39023384,549,0
7.126369273,1.73854284,1.050701632,0.4091738505,14.04827672,484,1
8.151740878,5.753889306,1.271422738,1.074786481,17.47274242,888,1
7.560356707,11.57524585,0.9188467972,1.322990554,17.32765035,969,1
8.518773449,4.216957319,0.9735038354,1.037140333,16.83062194,888,1
8.711513476,0.9823568687,1.321613555,1.182528981,14.18762861,994,1
8.123269659,3.620672728,0.9702327635,0.03795199719,16.50620775,364,0
8.022123148,10.29309902,0.8727098021,0.6143304671,18.4382654,709,1
7.483927814,2.251593013,0.8659524812,0.492788169,14.58049697,876,1
2.736061449,9.695392277,0.6720160311,-0.0009296458706,15.18621441,27,1
9.342479285,4.983040236,0.9322221796,0.616882998,17.92500675,738,0
9.543772171,4.848818254,0.9227479899,0.9880291264,17.18832735,805,1
6.618348105,6.778145741,0.6506051681,0.9581352495,16.43252395,844,0
7.467004184,8.607526507,0.6592159231,0.50501361,17.23357854,111,1
8.620707504,3.812187279,0.8849650564,0.7100446578,16.3527915,619,1
5.771824135,23.3453063,0.7287285674,0.4754905855,18.25584823,619,1
8.707782592,4.779946883,0.844919459,0.4894645108,15.49154033,640,1
8.233092325,2.304746754,1.353714226,1.437860604,15.68953352,1027,1
8.656990266,17.17411597,1.107929523,0.6840905266,18.99823244,716,1
8.428745506,-0.8170095064,1.281158724,0.05873374473,10.70825015,202,0
9.1025533,1.269080302,1.236960833,1.174516209,14.24378656,994,1
8.698095634,9.163075039,1.266069483,0.2386320013,18.55454434,524,1
7.999448752,3.52100509,1.28136039,1.424919163,16.41429981,969,1
9.555426192,1.476840927,1.265338225,1.513932218,15.85879571,969,1
8.934963321,0.9160908588,1.627725029,1.564516087,15.63451182,969,1
9.10932197,11.26863219,1.156097275,0.2735978515,17.83634134,524,1
8.241078456,10.94880591,0.8995552074,1.104035866,17.10012004,937,1
6.876643757,16.41481309,0.5692319079,0.5335744241,18.27796418,619,1
8.901207233,-0.8139014476,0.7519417768,1.313652368,11.3006531,969,1
7.690742539,20.22135175,1.065370921,0.6163838265,19.28603583,792,0
9.194132194,5.599921327,1.144393463,1.013159444,18.01243039,888,1
2.312704125,3.681170646,0.6526875461,-0.0550009839,12.15185672,314,1
8.321509619,4.874579501,1.2596882,1.449576716,16.41268425,994,1
6.961528911,2.705149762,0.8978058565,1.057887662,14.81791167,931,0
8.622916732,-0.287637665,1.157398756,1.264333009,11.67438472,1065,1
9.121738875,7.241520908,1.268398971,0.6259511791,19.63302217,660,0
8.874949126,4.17072046,1.381559989,0.66086617,17.41259349,619,1
2.463641345,20.59502355,0.5591785161,0.9339135564,17.46271293,934,0
9.273030881,7.178251526,1.237699017,0.7364136835,17.73731155,619,1
5.33224071,7.980345716,0.6328181324,0.9068578626,15.79710153,888,1
8.924366864,0.6568430832,1.609494501,0.962148138,14.21732997,844,0
7.759601195,0.6647186188,1.248771078,1.197418031,11.72581884,931,0
7.633175621,4.945504519,0.8682675007,-0.0885173986,15.70367699,390,0
6.966592413,2.586916355,0.5214557929,-0.06827219622,14.04309182,347,1
8.558117997,6.444846833,1.134698844,0.5654777023,17.51747159,619,1
5.288474883,2.499982222,0.4613929255,0.5756741982,18.0069945,595,1
9.197056348,1.557831815,0.9472731409,-0.1848887333,14.79420164,438,0
8.602562755,12.99884989,0.9106461835,0.7219292119,20.36931122,814,1
8.304978245,2.641427474,0.9842752041,1.059073002,15.98392148,844,0
6.749784837,11.22132461,0.6597606721,0.3936498493,17.48038261,584,1
8.023712594,5.872861687,1.243367641,0.1627242985,17.24288265,486,1
9.19512864,7.570671924,1.352500385,-0.04206164316,16.69404931,21,0
3.812543388,17.50199881,0.5874255446,0.2108976591,16.34211526,154,0
3.550541941,11.1125945,0.7295242912,0.9571875821,16.14452188,853,1
8.503899823,0.2376703688,1.209815486,1.588050343,11.2997544,994,1
9.023509444,7.326437523,2.063337266,0.5208356481,20.40984368,757,0
4.909068516,19.86918771,0.7523836852,0.4639415274,17.15237006,169,1
7.24139353,4.187054493,1.086332944,1.280913982,16.54880817,931,0
9.112599172,2.483388215,1.00066109,1.422529017,16.28565136,969,1
7.676328651,2.658492597,0.9184140485,1.148532406,14.91751157,888,1
9.55513777,2.222210279,1.262046966,0.9288994972,16.11175934,826,1
8.561080602,0.4965519237,1.475524181,1.038278978,13.80573305,850,1
9.268773746,1.584558517,1.230478811,0.5800473376,15.06276172,238,1
7.960009965,6.157266007,0.8139422447,1.200890948,17.06436583,931,0
8.167074566,0.2130588822,1.301448531,1.524888201,8.974548354,1065,1
7.739044609,3.723106144,0.8900350623,1.090767014,16.6719933,870,0
7.441513907,2.424454732,0.8495998405,1.185864751,16.21150558,931,0
8.293089388,1.590488161,0.9241611097,1.249894642,14.56260442,994,1
7.837408568,2.558287973,0.7352635965,0.140438496,14.94838134,173,1
2.920617242,4.245015068,0.4736214122,-0.1190293671,14.09517564,301,0
9.312276846,1.536718315,1.703566675,0.9579221209,17.78128714,868,1
9.125065855,0.1613332439,1.649753831,0.1710451426,12.26426282,106,0
6.448518702,3.43358104,0.792934215,0.1673565602,15.11098552,21,0
7.194145113,0.2339953693,1.524998846,1.106330103,12.6206272,242,1
7.334718586,10.73392042,0.8190165021,0.6281832705,17.85503856,640,1
3.916321965,2.060986337,0.7100675503,0.303314931,13.9731517,1123,0
10.05844009,6.909139245,2.017114083,0.662323774,19.67569089,716,1
8.738273911,2.506103431,1.163507667,0.6573846015,16.58829403,549,0
8.164563502,1.90845632,1.165282996,-0.06606277144,15.07244496,438,0
8.696925738,2.438509387,0.8398303898,1.287069176,15.40593749,969,1
7.090634629,1.391675122,0.9078997652,-0.1022084706,12.59675662,453,1
7.678639045,4.000810945,0.9724000732,1.011436644,15.6598293,850,1
8.479523083,2.183481621,1.207990243,-0.1056244156,15.03248733,482,1
8.523719363,-0.7272419158,0.9219631967,1.382899879,11.48931172,931,0
9.892050726,3.517339389,1.538238603,0.7436346686,18.99080115,32,1
8.760940038,24.52673257,1.109781462,0.7667619072,21.87904147,911,1
7.599735203,0.3837977765,1.320824703,1.360951252,11.16790965,1065,1
8.736902608,-1.890412237,1.067299183,0.01440772727,14.76716799,250,0
7.748712603,5.589677409,0.5184907602,0.2291442946,16.23423113,175,0
0.7548410876,5.046639983,0.6134565167,-0.1614355658,12.57066769,368,0
9.118529878,3.248166728,0.8734232196,0.9728839932,15.73088719,888,1
8.621541948,11.7922115,0.823553149,1.335005026,15.68481002,931,0
8.937450786,8.062171072,0.9025171433,0.379200893,18.21968392,619,1
8.903817237,1.808645441,1.445679855,1.182277281,15.93469321,844,0
9.16339182,1.409607276,1.291041259,0.9392300864,13.56296665,795,1
8.413944356,6.857987118,0.8266171783,0.3629925506,17.55815277,584,1
9.436952179,5.355773312,0.7174019006,0.8370253985,18.75248341,864,0
8.845224928,0.7415262432,1.64745712,0.9425929527,14.15436183,1005,1
7.831860097,2.518242709,0.8124307231,0.8218758137,17.11618992,507,1
8.363661236,4.268631902,1.090158927,1.283224304,16.85463556,1066,1
6.279162109,4.779802747,0.7510900515,1.190689686,17.40784826,931,0
7.881026967,1.711229987,0.7652887123,0.09229563572,14.2988023,212,1
8.546321698,10.25584325,1.083035126,0.6546196669,18.76085768,738,0
8.459194396,5.003901992,0.9109399505,0.5731378994,17.5809002,96,1
6.920625921,2.537396227,0.8617130796,1.439312025,14.81384403,1065,1
8.589619594,2.015625393,1.18963854,0.06634121807,16.46515582,486,1
9.219904365,7.69169319,0.9902098163,0.6284983738,19.30653593,757,0
6.30271782,9.519483797,0.4575194218,1.289740764,15.42868842,969,1
7.96786199,3.235340144,1.19251268,0.2839168316,17.48390517,207,1
8.818135425,2.959914538,1.268577546,-0.0787036302,17.08360066,471,0
9.132465028,1.883990674,0.8772505682,1.36329678,14.00460588,994,1
7.612849544,3.409871209,0.9262094529,0.9627460997,16.45320714,958,1
8.611553857,2.881445915,1.14695755,0.9869921725,15.7561714,844,0
3.855288607,5.316585261,0.7342191192,1.286620529,14.08336366,994,1
8.702896204,6.468222906,1.224473018,0.470199591,18.46843345,619,1
8.818622857,1.950273404,1.048366576,0.966104212,14.85635255,850,1
8.477162776,1.87277009,1.169904152,-0.07165063953,14.0212368,368,0
8.265666174,10.17799435,0.9493539818,0.3573075403,17.42810977,560,1
8.948924026,1.033882744,1.179163686,1.516283058,14.73522591,994,1
7.310346863,11.26614728,0.9303555048,0.7980360758,16.5756992,853,1
7.66764046,0.3702659266,0.6151314929,0.02063145987,13.51762757,240,0
8.309206442,5.257919699,0.9096302127,0.393395874,16.59812155,619,1
8.926697606,12.46193399,1.016453463,0.5367742333,19.27444529,584,1
3.350096979,6.725265392,0.3846370672,1.279202883,14.09240008,926,1
9.139357494,8.029722482,1.021391124,0.6102672459,18.93577874,619,1
8.976307913,34.87544232,0.7851342051,1.270495949,19.32704523,1011,1
6.706553075,16.79885732,1.250182616,0.7582944448,18.86273909,945,1
7.774270145,10.88230227,1.074145777,1.130679016,16.00843108,844,0
8.009624697,-0.5783655923,1.353379343,-0.06852017826,9.617843583,738,0
9.201914781,16.79725794,1.363657084,0.7475746889,20.95584571,911,1
7.607941477,21.03691018,1.13708961,0.9188251117,21.37157514,1011,1
9.070419132,1.949885732,1.551489256,0.06164279717,15.83501,89,1
9.462793053,5.707563477,0.9800934483,0.4129853721,18.88296239,619,1
8.865431957,2.410707333,1.379997496,0.1162982714,17.25158815,334,0
8.562027901,0.9562064406,1.736527517,-0.03292729239,14.2667508,410,0
9.613981136,1.365504648,0.9381195648,0.1379178029,15.18830471,486,1
8.507328633,-0.7912716426,1.344033942,0.5208022068,12.74207073,564,0
8.444150938,0.5989672195,1.03914182,1.168469827,13.8421771,931,0
7.512447785,2.753213659,1.044862211,1.174168853,14.6557246,806,1
5.587416092,4.581481368,0.6897754048,0.9222248294,13.96236629,488,1
7.370619932,4.889430988,1.014026744,1.153127016,15.82723819,931,0
8.982009977,1.264231273,1.294548148,1.555159265,14.25046886,969,1
9.574423766,1.29291116,1.250964744,0.9207304336,15.30318237,844,0
7.536706781,-0.4264833804,0.9901223198,0.03037557639,9.431771835,401,0
8.671959699,8.720118785,0.8843930025,0.5703731237,19.30595013,640,1
8.466514482,12.58350648,1.094574612,0.5541893453,19.47436836,757,0
7.6999979,0.1383490685,1.27945697,0.394483852,11.81522862,266,0
8.968761216,3.076188513,1.083096417,0.9751761847,16.06662117,844,0
6.757754513,8.703251963,0.5940346298,0.2037836579,16.32949375,21,0
8.372823994,3.175749178,1.138533578,-0.04427775337,16.65058754,77,0
9.076194013,2.548510242,1.17586854,0.9125437897,16.00573252,844,0
5.122481274,9.601753491,0.4046615945,0.1960716548,16.0948196,175,0
6.864404698,1.374645655,0.9046584391,1.528672373,14.00193241,994,1
8.254802992,1.039538569,1.359492061,1.679508731,13.13743102,994,1
2.955326075,1.678495757,0.6214443284,-0.07762853353,7.970349756,1127,1
8.249481212,6.303850612,1.729891755,0.4481783365,18.49593478,619,1
7.951652356,2.851718701,0.8606957479,-0.03626966352,14.98399933,21,0
8.182132538,7.100236649,1.383363783,0.8278522176,17.69603304,905,0
9.662444418,2.376950914,2.17363806,0.6547584423,17.37512109,123,0
6.031921336,9.927524627,0.7319426146,0.980029543,16.57212551,931,0
9.868913926,5.451266594,2.588892741,0.5955932128,17.71770329,524,1
8.639622496,4.412062441,1.15732253,0.9640081862,16.23521016,850,1
8.132054557,3.662628128,0.9694756182,0.9265797563,15.65474937,888,1
8.771648116,0.2940829153,1.158078809,0.07964697325,13.97703016,486,1
9.253161627,6.998725368,1.581005222,0.6543036619,20.78688812,757,0
6.899783562,4.889614038,0.6990388652,-0.03224322157,14.0369542,486,1
7.214408485,0.381806691,0.7345433319,-0.0640714992,12.26631557,371,1
8.138935508,1.848046264,1.130834385,0.5202219368,15.40366805,876,1
8.527977923,1.912305631,0.7231421206,1.372944012,15.79108812,1027,1
8.074931878,17.31705402,0.9544276094,0.8424914041,19.13461557,792,0
9.141434197,3.324588797,1.144781394,0.5129336144,17.19566874,619,1
10.03501245,18.55189368,4.835494631,1.020755537,22.45612226,1036,0
9.271998452,0.3455748292,1.140824373,0.4221574141,13.13323737,524,1
7.713515158,9.402991427,1.324045212,0.4461391586,18.10283209,584,1
8.639003313,7.181442658,0.7635991325,0.4317634583,17.21488036,813,1
8.407625486,0.3169036794,1.49319731,0.00653950259,13.26740015,247,0
7.446651529,3.955237854,1.424375002,0.9674741075,13.76998969,844,0
8.239996402,2.512290812,1.069146735,0.9982423088,14.88633977,844,0
8.855573716,2.099371677,1.124087258,0.138110282,16.8819535,487,1
8.78068885,10.88488194,1.521449408,0.6014520394,19.68891394,83,1
8.858130724,3.387136269,1.726986571,0.3089526064,15.88990983,524,1
8.087072683,0.4652491032,1.07093726,1.222763763,12.35564433,888,1
6.104824376,1.429699441,0.5039231169,-0.04264719218,11.67375746,259,1
6.414144477,3.005172837,0.8639549131,1.437884782,13.73587233,994,1
8.201859616,0.3834449548,0.7558028118,1.232859117,13.69208244,969,1
8.906943712,1.234778235,1.231913959,1.182307045,15.18763906,888,1
6.93992115,14.6250581,0.9548520066,0.9242137029,18.28706721,888,1
8.862308541,6.047450479,1.030975291,0.782726188,17.5027119,619,1
8.658213709,1.086516108,1.228965009,1.309110775,11.78762678,931,0
8.716333938,12.76852766,1.057343408,1.362281036,17.24375728,969,1
9.465280144,-0.207080482,1.37364181,-0.01889772011,7.366523595,1011,1
9.20377028,12.55312867,1.544710462,0.672469607,20.8708296,757,0
7.703372306,9.321771598,1.082350044,0.1251050238,18.65712091,66,0
7.135654871,5.497251273,0.9322510374,1.229095351,15.99340681,888,1
7.586516783,5.389035316,0.9727889106,1.057872936,17.39039864,888,1
8.88315288,3.814430256,0.8738594104,0.08871927394,15.73885215,438,0
7.38571607,1.846166785,0.9668448934,0.9660567859,13.89109442,844,0
9.524182436,3.579370451,1.286504008,0.03390056696,16.26109438,326,1
7.109989023,5.569174344,0.8306362267,0.6906015665,16.42236939,611,1
8.179520719,-0.05984026536,1.078513015,0.1941124684,12.76146805,422,1
7.663913686,3.414167244,1.242009624,1.347499599,15.07830482,969,1
1.6320418,4.319848659,0.6102720816,0.05677985881,14.85667552,385,1
8.659462929,1.790549289,1.193504874,1.343912754,14.87109576,969,1
8.585556328,4.634438021,0.7743508939,0.1102732825,16.93109038,47,0
8.846437717,0.2922299485,1.030269479,0.9299390444,12.01154189,358,0
6.599008026,5.208407528,0.7434239915,0.5198223321,17.1659678,75,0
2.232074558,2.339364465,0.5798965865,-0.1533633718,11.86539444,271,1
8.260328909,1.447234542,1.017529463,0.982381198,14.15775683,844,0
8.416034342,2.262624525,0.8994283354,1.340990066,16.02920543,969,1
4.533363835,14.44284176,0.7254762168,0.5082919733,15.96137636,553,0
9.50111517,7.618136797,1.571366336,0.930136332,18.89392804,864,0
8.610047895,18.53387189,1.191430948,0.6244622215,19.31545748,757,0
8.752073036,2.245403404,1.045906225,0.4183238453,16.02863573,575,1
8.405644528,1.296899466,0.8020479341,-0.09294774916,13.69158337,419,1
1.112199857,17.01313911,0.4766448632,0.5008373626,14.31121845,116,1
7.717913655,14.98850967,0.9317375106,0.3742389253,18.90252397,619,1
8.356537052,3.466995258,1.364524701,0.2695505356,16.56177887,175,0
8.366084769,1.359022549,0.8322211707,1.303877348,14.68231556,931,0
8.578401208,10.95714665,0.9911190829,0.07878589194,17.47365029,456,0
8.270340257,0.5645425601,1.226468718,1.208908549,12.31577671,931,0
8.507656229,2.608345896,1.794264495,0.5415998471,16.96678033,560,1
7.537580011,2.872207383,0.9441694348,1.450222016,14.57504382,969,1
8.675112279,1.923481557,0.9608568991,1.079504718,15.52779748,844,0
